,date,BTC-USD,fng_value,fng_classification,action
0,2018-02-01,9170.5400390625,30.0,Fear,Hold
1,2018-02-02,8830.75,15.0,Extreme Fear,Buy
2,2018-02-03,9174.91015625,40.0,Fear,Hold
3,2018-02-04,8277.009765625,24.0,Extreme Fear,Hold
4,2018-02-05,6955.27001953125,11.0,Extreme Fear,Buy
5,2018-02-06,7754.0,8.0,Extreme Fear,Buy
6,2018-02-07,7621.2998046875,36.0,Fear,Hold
7,2018-02-08,8265.58984375,30.0,Fear,Hold
8,2018-02-09,8736.98046875,44.0,Fear,Hold
9,2018-02-10,8621.900390625,54.0,Neutral,Hold
10,2018-02-11,8129.97021484375,31.0,Fear,Hold
11,2018-02-12,8926.5703125,42.0,Fear,Hold
12,2018-02-13,8598.3095703125,35.0,Fear,Hold
13,2018-02-14,9494.6298828125,55.0,Greed,Hold
14,2018-02-15,10166.400390625,71.0,Greed,Hold
15,2018-02-16,10233.900390625,67.0,Greed,Hold
16,2018-02-17,11112.7001953125,74.0,Greed,Hold
17,2018-02-18,10551.7998046875,63.0,Greed,Hold
18,2018-02-19,11225.2998046875,67.0,Greed,Hold
19,2018-02-20,11403.7001953125,74.0,Greed,Hold
20,2018-02-21,10690.400390625,54.0,Neutral,Hold
21,2018-02-22,10005.0,44.0,Fear,Hold
22,2018-02-23,10301.099609375,39.0,Fear,Hold
23,2018-02-24,9813.0703125,31.0,Fear,Hold
24,2018-02-25,9664.73046875,33.0,Fear,Hold
25,2018-02-26,10366.7001953125,37.0,Fear,Hold
26,2018-02-27,10725.599609375,44.0,Fear,Hold
27,2018-02-28,10397.900390625,41.0,Fear,Hold
28,2018-03-01,10951.0,38.0,Fear,Hold
29,2018-03-02,11086.400390625,47.0,Neutral,Hold
30,2018-03-03,11489.7001953125,56.0,Greed,Hold
31,2018-03-04,11512.599609375,44.0,Fear,Hold
32,2018-03-05,11573.2998046875,55.0,Greed,Hold
33,2018-03-06,10779.900390625,59.0,Greed,Hold
34,2018-03-07,9965.5703125,37.0,Fear,Hold
35,2018-03-08,9395.009765625,39.0,Fear,Hold
36,2018-03-09,9337.5498046875,37.0,Fear,Hold
37,2018-03-10,8866.0,39.0,Fear,Hold
38,2018-03-11,9578.6298828125,40.0,Fear,Hold
39,2018-03-12,9205.1201171875,41.0,Fear,Hold
40,2018-03-13,9194.849609375,41.0,Fear,Hold
41,2018-03-14,8269.8095703125,40.0,Fear,Hold
42,2018-03-15,8300.8603515625,32.0,Fear,Hold
43,2018-03-16,8338.349609375,33.0,Fear,Hold
44,2018-03-17,7916.8798828125,31.0,Fear,Hold
45,2018-03-18,8223.6796875,29.0,Fear,Hold
46,2018-03-19,8630.650390625,29.0,Fear,Hold
47,2018-03-20,8913.4697265625,37.0,Fear,Hold
48,2018-03-21,8929.2802734375,36.0,Fear,Hold
49,2018-03-22,8728.4697265625,36.0,Fear,Hold
50,2018-03-23,8879.6201171875,28.0,Fear,Hold
51,2018-03-24,8668.1201171875,32.0,Fear,Hold
52,2018-03-25,8495.7802734375,30.0,Fear,Hold
53,2018-03-26,8209.400390625,31.0,Fear,Hold
54,2018-03-27,7833.0400390625,24.0,Extreme Fear,Hold
55,2018-03-28,7954.47998046875,24.0,Extreme Fear,Hold
56,2018-03-29,7165.7001953125,18.0,Extreme Fear,Hold
57,2018-03-30,6890.52001953125,12.0,Extreme Fear,Buy
58,2018-03-31,6973.52978515625,16.0,Extreme Fear,Hold
59,2018-04-01,6844.22998046875,16.0,Extreme Fear,Hold
60,2018-04-02,7083.7998046875,11.0,Extreme Fear,Buy
61,2018-04-03,7456.10986328125,22.0,Extreme Fear,Hold
62,2018-04-04,6853.83984375,22.0,Extreme Fear,Hold
63,2018-04-05,6811.47021484375,17.0,Extreme Fear,Hold
64,2018-04-06,6636.31982421875,19.0,Extreme Fear,Hold
65,2018-04-07,6911.08984375,20.0,Extreme Fear,Hold
66,2018-04-08,7023.52001953125,17.0,Extreme Fear,Hold
67,2018-04-09,6770.72998046875,21.0,Extreme Fear,Hold
68,2018-04-10,6834.759765625,18.0,Extreme Fear,Hold
69,2018-04-11,6968.31982421875,20.0,Extreme Fear,Hold
70,2018-04-12,7889.25,18.0,Extreme Fear,Hold
71,2018-04-13,7895.9599609375,23.0,Extreme Fear,Hold
72,2018-04-17,7902.08984375,26.0,Fear,Hold
73,2018-04-18,8163.419921875,24.0,Extreme Fear,Hold
74,2018-04-19,8294.3095703125,25.0,Extreme Fear,Hold
75,2018-04-20,8845.830078125,26.0,Fear,Hold
76,2018-04-21,8895.580078125,32.0,Fear,Hold
77,2018-04-22,8802.4599609375,31.0,Fear,Hold
78,2018-04-23,8930.8798828125,28.0,Fear,Hold
79,2018-04-24,9697.5,29.0,Fear,Hold
80,2018-04-25,8845.740234375,64.0,Greed,Hold
81,2018-04-26,9281.509765625,47.0,Neutral,Hold
82,2018-04-27,8987.0498046875,55.0,Greed,Hold
83,2018-04-28,9348.48046875,54.0,Neutral,Hold
84,2018-04-29,9419.080078125,61.0,Greed,Hold
85,2018-04-30,9240.5498046875,59.0,Greed,Hold
86,2018-05-01,9119.009765625,56.0,Greed,Hold
87,2018-05-02,9235.919921875,52.0,Neutral,Hold
88,2018-05-03,9743.8603515625,55.0,Greed,Hold
89,2018-05-04,9700.759765625,56.0,Greed,Hold
90,2018-05-05,9858.150390625,63.0,Greed,Hold
91,2018-05-06,9654.7998046875,67.0,Greed,Hold
92,2018-05-07,9373.009765625,56.0,Greed,Hold
93,2018-05-08,9234.8203125,62.0,Greed,Hold
94,2018-05-09,9325.1796875,53.0,Neutral,Hold
95,2018-05-10,9043.9404296875,63.0,Greed,Hold
96,2018-05-11,8441.490234375,41.0,Fear,Hold
97,2018-05-12,8504.8896484375,44.0,Fear,Hold
98,2018-05-13,8723.9404296875,40.0,Fear,Hold
99,2018-05-14,8716.7900390625,40.0,Fear,Hold
100,2018-05-15,8510.3798828125,40.0,Fear,Hold
101,2018-05-16,8368.830078125,32.0,Fear,Hold
102,2018-05-17,8094.31982421875,31.0,Fear,Hold
103,2018-05-18,8250.9697265625,37.0,Fear,Hold
104,2018-05-19,8247.1796875,31.0,Fear,Hold
105,2018-05-20,8513.25,32.0,Fear,Hold
106,2018-05-21,8418.990234375,41.0,Fear,Hold
107,2018-05-22,8041.77978515625,30.0,Fear,Hold
108,2018-05-23,7557.81982421875,26.0,Fear,Hold
109,2018-05-24,7587.33984375,27.0,Fear,Hold
110,2018-05-25,7480.14013671875,25.0,Extreme Fear,Hold
111,2018-05-26,7355.8798828125,23.0,Extreme Fear,Hold
112,2018-05-27,7368.22021484375,19.0,Extreme Fear,Hold
113,2018-05-28,7135.990234375,22.0,Extreme Fear,Hold
114,2018-05-29,7472.58984375,16.0,Extreme Fear,Hold
115,2018-05-30,7406.52001953125,38.0,Fear,Hold
116,2018-05-31,7494.169921875,25.0,Extreme Fear,Hold
117,2018-06-01,7541.4501953125,24.0,Extreme Fear,Hold
118,2018-06-02,7643.4501953125,27.0,Fear,Hold
119,2018-06-03,7720.25,40.0,Fear,Hold
120,2018-06-04,7514.47021484375,41.0,Fear,Hold
121,2018-06-05,7633.759765625,26.0,Fear,Hold
122,2018-06-06,7653.97998046875,42.0,Fear,Hold
123,2018-06-07,7678.240234375,38.0,Fear,Hold
124,2018-06-08,7624.919921875,40.0,Fear,Hold
125,2018-06-09,7531.97998046875,39.0,Fear,Hold
126,2018-06-10,6786.02001953125,24.0,Extreme Fear,Hold
127,2018-06-11,6906.919921875,15.0,Extreme Fear,Buy
128,2018-06-12,6582.35986328125,19.0,Extreme Fear,Hold
129,2018-06-13,6349.89990234375,19.0,Extreme Fear,Hold
130,2018-06-14,6675.35009765625,17.0,Extreme Fear,Hold
131,2018-06-15,6456.580078125,26.0,Fear,Hold
132,2018-06-16,6550.16015625,22.0,Extreme Fear,Hold
133,2018-06-17,6499.27001953125,23.0,Extreme Fear,Hold
134,2018-06-18,6734.81982421875,27.0,Fear,Hold
135,2018-06-19,6769.93994140625,32.0,Fear,Hold
136,2018-06-20,6776.5498046875,34.0,Fear,Hold
137,2018-06-21,6729.740234375,37.0,Fear,Hold
138,2018-06-22,6083.68994140625,28.0,Fear,Hold
139,2018-06-23,6162.47998046875,17.0,Extreme Fear,Hold
140,2018-06-24,6173.22998046875,15.0,Extreme Fear,Buy
141,2018-06-25,6249.18017578125,16.0,Extreme Fear,Hold
142,2018-06-26,6093.669921875,21.0,Extreme Fear,Hold
143,2018-06-27,6157.1298828125,18.0,Extreme Fear,Hold
144,2018-06-28,5903.43994140625,20.0,Extreme Fear,Hold
145,2018-06-29,6218.2998046875,16.0,Extreme Fear,Hold
146,2018-06-30,6404.0,22.0,Extreme Fear,Hold
147,2018-07-01,6385.81982421875,27.0,Fear,Hold
148,2018-07-02,6614.18017578125,27.0,Fear,Hold
149,2018-07-03,6529.58984375,31.0,Fear,Hold
150,2018-07-04,6597.5498046875,33.0,Fear,Hold
151,2018-07-05,6639.14013671875,37.0,Fear,Hold
152,2018-07-06,6673.5,34.0,Fear,Hold
153,2018-07-07,6856.93017578125,34.0,Fear,Hold
154,2018-07-08,6773.8798828125,38.0,Fear,Hold
155,2018-07-09,6741.75,39.0,Fear,Hold
156,2018-07-10,6329.9501953125,37.0,Fear,Hold
157,2018-07-11,6394.7099609375,29.0,Fear,Hold
158,2018-07-12,6228.81005859375,33.0,Fear,Hold
159,2018-07-13,6238.0498046875,29.0,Fear,Hold
160,2018-07-14,6276.1201171875,29.0,Fear,Hold
161,2018-07-15,6359.64013671875,32.0,Fear,Hold
162,2018-07-16,6741.75,36.0,Fear,Hold
163,2018-07-17,7321.0400390625,39.0,Fear,Hold
164,2018-07-18,7370.77978515625,42.0,Fear,Hold
165,2018-07-19,7466.85986328125,44.0,Fear,Hold
166,2018-07-20,7354.1298828125,47.0,Neutral,Hold
167,2018-07-21,7419.2900390625,43.0,Fear,Hold
168,2018-07-22,7418.490234375,46.0,Fear,Hold
169,2018-07-23,7711.10986328125,44.0,Fear,Hold
170,2018-07-24,8424.26953125,49.0,Neutral,Hold
171,2018-07-25,8181.39013671875,54.0,Neutral,Hold
172,2018-07-26,7951.580078125,53.0,Neutral,Hold
173,2018-07-27,8165.009765625,47.0,Neutral,Hold
174,2018-07-28,8192.150390625,54.0,Neutral,Hold
175,2018-07-29,8218.4599609375,54.0,Neutral,Hold
176,2018-07-30,8180.47998046875,53.0,Neutral,Hold
177,2018-07-31,7780.43994140625,48.0,Neutral,Hold
178,2018-08-01,7624.91015625,39.0,Fear,Hold
179,2018-08-02,7567.14990234375,39.0,Fear,Hold
180,2018-08-03,7434.39013671875,36.0,Fear,Hold
181,2018-08-04,7032.85009765625,31.0,Fear,Hold
182,2018-08-05,7068.47998046875,23.0,Extreme Fear,Hold
183,2018-08-06,6951.7998046875,25.0,Extreme Fear,Hold
184,2018-08-07,6753.1201171875,25.0,Extreme Fear,Hold
185,2018-08-08,6305.7998046875,23.0,Extreme Fear,Hold
186,2018-08-09,6568.22998046875,19.0,Extreme Fear,Hold
187,2018-08-10,6184.7099609375,21.0,Extreme Fear,Hold
188,2018-08-11,6295.72998046875,18.0,Extreme Fear,Hold
189,2018-08-12,6322.68994140625,18.0,Extreme Fear,Hold
190,2018-08-13,6297.56982421875,21.0,Extreme Fear,Hold
191,2018-08-14,6199.7099609375,16.0,Extreme Fear,Hold
192,2018-08-15,6308.52001953125,18.0,Extreme Fear,Hold
193,2018-08-16,6334.72998046875,21.0,Extreme Fear,Hold
194,2018-08-17,6580.6298828125,19.0,Extreme Fear,Hold
195,2018-08-18,6423.759765625,24.0,Extreme Fear,Hold
196,2018-08-19,6506.06982421875,27.0,Fear,Hold
197,2018-08-20,6308.52978515625,26.0,Fear,Hold
198,2018-08-21,6488.759765625,19.0,Extreme Fear,Hold
199,2018-08-22,6376.7099609375,21.0,Extreme Fear,Hold
200,2018-08-23,6534.8798828125,18.0,Extreme Fear,Hold
201,2018-08-24,6719.9599609375,19.0,Extreme Fear,Hold
202,2018-08-25,6763.18994140625,22.0,Extreme Fear,Hold
203,2018-08-26,6707.259765625,19.0,Extreme Fear,Hold
204,2018-08-27,6884.64013671875,18.0,Extreme Fear,Hold
205,2018-08-28,7096.27978515625,19.0,Extreme Fear,Hold
206,2018-08-29,7047.16015625,19.0,Extreme Fear,Hold
207,2018-08-30,6978.22998046875,22.0,Extreme Fear,Hold
208,2018-08-31,7037.580078125,17.0,Extreme Fear,Hold
209,2018-09-01,7193.25,21.0,Extreme Fear,Hold
210,2018-09-02,7272.72021484375,18.0,Extreme Fear,Hold
211,2018-09-03,7260.06005859375,19.0,Extreme Fear,Hold
212,2018-09-04,7361.66015625,26.0,Fear,Hold
213,2018-09-05,6792.830078125,17.0,Extreme Fear,Hold
214,2018-09-06,6529.169921875,14.0,Extreme Fear,Buy
215,2018-09-07,6467.06982421875,17.0,Extreme Fear,Hold
216,2018-09-08,6225.97998046875,18.0,Extreme Fear,Hold
217,2018-09-09,6300.85986328125,13.0,Extreme Fear,Buy
218,2018-09-10,6329.7001953125,15.0,Extreme Fear,Buy
219,2018-09-11,6321.2001953125,18.0,Extreme Fear,Hold
220,2018-09-12,6351.7998046875,14.0,Extreme Fear,Buy
221,2018-09-13,6517.31005859375,20.0,Extreme Fear,Hold
222,2018-09-14,6512.7099609375,23.0,Extreme Fear,Hold
223,2018-09-15,6543.2001953125,24.0,Extreme Fear,Hold
224,2018-09-16,6517.18017578125,28.0,Fear,Hold
225,2018-09-17,6281.2001953125,25.0,Extreme Fear,Hold
226,2018-09-18,6371.2998046875,21.0,Extreme Fear,Hold
227,2018-09-19,6398.5400390625,24.0,Extreme Fear,Hold
228,2018-09-20,6519.669921875,24.0,Extreme Fear,Hold
229,2018-09-21,6734.9501953125,31.0,Fear,Hold
230,2018-09-22,6721.97998046875,35.0,Fear,Hold
231,2018-09-23,6710.6298828125,38.0,Fear,Hold
232,2018-09-24,6595.41015625,43.0,Fear,Hold
233,2018-09-25,6446.47021484375,37.0,Fear,Hold
234,2018-09-26,6495.0,37.0,Fear,Hold
235,2018-09-27,6676.75,42.0,Fear,Hold
236,2018-09-28,6644.1298828125,42.0,Fear,Hold
237,2018-09-29,6601.9599609375,37.0,Fear,Hold
238,2018-09-30,6625.56005859375,34.0,Fear,Hold
239,2018-10-01,6589.6201171875,35.0,Fear,Hold
240,2018-10-02,6556.10009765625,33.0,Fear,Hold
241,2018-10-03,6502.58984375,36.0,Fear,Hold
242,2018-10-04,6576.68994140625,29.0,Fear,Hold
243,2018-10-05,6622.47998046875,37.0,Fear,Hold
244,2018-10-06,6588.31005859375,34.0,Fear,Hold
245,2018-10-07,6602.9501953125,29.0,Fear,Hold
246,2018-10-08,6652.22998046875,26.0,Fear,Hold
247,2018-10-09,6642.64013671875,31.0,Fear,Hold
248,2018-10-10,6585.52978515625,28.0,Fear,Hold
249,2018-10-11,6256.240234375,19.0,Extreme Fear,Hold
250,2018-10-12,6274.580078125,13.0,Extreme Fear,Buy
251,2018-10-13,6285.990234375,15.0,Extreme Fear,Buy
252,2018-10-14,6290.93017578125,18.0,Extreme Fear,Hold
253,2018-10-15,6596.5400390625,20.0,Extreme Fear,Hold
254,2018-10-16,6596.10986328125,24.0,Extreme Fear,Hold
255,2018-10-17,6544.43017578125,23.0,Extreme Fear,Hold
256,2018-10-18,6476.7099609375,26.0,Fear,Hold
257,2018-10-19,6465.41015625,24.0,Extreme Fear,Hold
258,2018-10-20,6489.18994140625,21.0,Extreme Fear,Hold
259,2018-10-21,6482.35009765625,21.0,Extreme Fear,Hold
260,2018-10-22,6487.16015625,27.0,Fear,Hold
261,2018-10-23,6475.740234375,24.0,Extreme Fear,Hold
262,2018-10-24,6495.83984375,23.0,Extreme Fear,Hold
263,2018-10-25,6476.2900390625,25.0,Extreme Fear,Hold
264,2018-10-26,6474.75,29.0,Fear,Hold
265,2018-10-27,6480.3798828125,33.0,Fear,Hold
266,2018-10-28,6486.39013671875,35.0,Fear,Hold
267,2018-10-29,6332.6298828125,34.0,Fear,Hold
268,2018-10-30,6334.27001953125,31.0,Fear,Hold
269,2018-10-31,6317.60986328125,32.0,Fear,Hold
270,2018-11-01,6377.77978515625,29.0,Fear,Hold
271,2018-11-02,6388.43994140625,36.0,Fear,Hold
272,2018-11-03,6361.259765625,36.0,Fear,Hold
273,2018-11-04,6376.1298828125,41.0,Fear,Hold
274,2018-11-05,6419.66015625,42.0,Fear,Hold
275,2018-11-06,6461.009765625,42.0,Fear,Hold
276,2018-11-07,6530.14013671875,48.0,Neutral,Hold
277,2018-11-08,6453.72021484375,51.0,Neutral,Hold
278,2018-11-09,6385.6201171875,47.0,Neutral,Hold
279,2018-11-10,6409.22021484375,52.0,Neutral,Hold
280,2018-11-11,6411.27001953125,54.0,Neutral,Hold
281,2018-11-12,6371.27001953125,52.0,Neutral,Hold
282,2018-11-13,6359.490234375,56.0,Greed,Hold
283,2018-11-14,5738.35009765625,49.0,Neutral,Hold
284,2018-11-15,5648.02978515625,28.0,Fear,Hold
285,2018-11-16,5575.5498046875,23.0,Extreme Fear,Hold
286,2018-11-17,5554.330078125,24.0,Extreme Fear,Hold
287,2018-11-18,5623.5400390625,26.0,Fear,Hold
288,2018-11-19,4871.490234375,28.0,Fear,Hold
289,2018-11-20,4451.8701171875,21.0,Extreme Fear,Hold
290,2018-11-21,4602.169921875,15.0,Extreme Fear,Buy
291,2018-11-22,4365.93994140625,14.0,Extreme Fear,Buy
292,2018-11-23,4347.10986328125,12.0,Extreme Fear,Buy
293,2018-11-24,3880.760009765625,15.0,Extreme Fear,Buy
294,2018-11-25,4009.969970703125,9.0,Extreme Fear,Buy
295,2018-11-26,3779.1298828125,17.0,Extreme Fear,Hold
296,2018-11-27,3820.719970703125,11.0,Extreme Fear,Buy
297,2018-11-28,4257.419921875,14.0,Extreme Fear,Buy
298,2018-11-29,4278.8466796875,18.0,Extreme Fear,Hold
299,2018-11-30,4017.2685546875,19.0,Extreme Fear,Hold
300,2018-12-01,4214.671875,13.0,Extreme Fear,Hold
301,2018-12-02,4139.8779296875,15.0,Extreme Fear,Hold
302,2018-12-03,3894.130859375,17.0,Extreme Fear,Hold
303,2018-12-04,3956.893798828125,12.0,Extreme Fear,Hold
304,2018-12-05,3753.994873046875,19.0,Extreme Fear,Hold
305,2018-12-06,3521.101806640625,13.0,Extreme Fear,Hold
306,2018-12-07,3419.937255859375,11.0,Extreme Fear,Hold
307,2018-12-08,3476.11474609375,11.0,Extreme Fear,Hold
308,2018-12-09,3614.234375,14.0,Extreme Fear,Hold
309,2018-12-10,3502.656005859375,19.0,Extreme Fear,Hold
310,2018-12-11,3424.588134765625,15.0,Extreme Fear,Hold
311,2018-12-12,3486.9501953125,14.0,Extreme Fear,Hold
312,2018-12-13,3313.67724609375,14.0,Extreme Fear,Hold
313,2018-12-14,3242.48486328125,10.0,Extreme Fear,Hold
314,2018-12-15,3236.76171875,11.0,Extreme Fear,Hold
315,2018-12-16,3252.839111328125,13.0,Extreme Fear,Hold
316,2018-12-17,3545.86474609375,17.0,Extreme Fear,Hold
317,2018-12-18,3696.05908203125,23.0,Extreme Fear,Hold
318,2018-12-19,3745.95068359375,21.0,Extreme Fear,Hold
319,2018-12-20,4134.44140625,27.0,Fear,Hold
320,2018-12-21,3896.543701171875,35.0,Fear,Hold
321,2018-12-22,4014.1826171875,28.0,Fear,Hold
322,2018-12-23,3998.980224609375,31.0,Fear,Hold
323,2018-12-24,4078.59912109375,25.0,Extreme Fear,Hold
324,2018-12-25,3815.49072265625,33.0,Fear,Hold
325,2018-12-26,3857.297607421875,26.0,Fear,Hold
326,2018-12-27,3654.83349609375,29.0,Fear,Hold
327,2018-12-28,3923.918701171875,21.0,Extreme Fear,Hold
328,2018-12-29,3820.40869140625,24.0,Extreme Fear,Hold
329,2018-12-30,3865.95263671875,23.0,Extreme Fear,Hold
330,2018-12-31,3742.700439453125,26.0,Fear,Hold
331,2019-01-01,3843.52001953125,24.0,Extreme Fear,Hold
332,2019-01-02,3943.409423828125,30.0,Fear,Hold
333,2019-01-03,3836.7412109375,33.0,Fear,Hold
334,2019-01-04,3857.717529296875,48.0,Neutral,Hold
335,2019-01-05,3845.194580078125,36.0,Fear,Hold
336,2019-01-06,4076.632568359375,31.0,Fear,Hold
337,2019-01-07,4025.248291015625,39.0,Fear,Hold
338,2019-01-08,4030.847900390625,39.0,Fear,Hold
339,2019-01-09,4035.29638671875,42.0,Fear,Hold
340,2019-01-10,3678.924560546875,37.0,Fear,Hold
341,2019-01-11,3687.365478515625,19.0,Extreme Fear,Hold
342,2019-01-12,3661.301025390625,22.0,Extreme Fear,Hold
343,2019-01-13,3552.953125,21.0,Extreme Fear,Hold
344,2019-01-14,3706.05224609375,16.0,Extreme Fear,Hold
345,2019-01-15,3630.67529296875,27.0,Fear,Hold
346,2019-01-16,3655.0068359375,24.0,Extreme Fear,Hold
347,2019-01-17,3678.56396484375,28.0,Fear,Hold
348,2019-01-18,3657.83935546875,29.0,Fear,Hold
349,2019-01-19,3728.568359375,31.0,Fear,Hold
350,2019-01-20,3601.013671875,35.0,Fear,Hold
351,2019-01-21,3576.032470703125,30.0,Fear,Hold
352,2019-01-22,3604.5771484375,27.0,Fear,Hold
353,2019-01-23,3585.123046875,33.0,Fear,Hold
354,2019-01-24,3600.865478515625,37.0,Fear,Hold
355,2019-01-25,3599.765869140625,35.0,Fear,Hold
356,2019-01-26,3602.46044921875,41.0,Fear,Hold
357,2019-01-27,3583.9658203125,39.0,Fear,Hold
358,2019-01-28,3470.450439453125,35.0,Fear,Hold
359,2019-01-29,3448.116943359375,21.0,Extreme Fear,Hold
360,2019-01-30,3486.181640625,22.0,Extreme Fear,Hold
361,2019-01-31,3457.792724609375,17.0,Extreme Fear,Hold
362,2019-02-01,3487.9453125,23.0,Extreme Fear,Hold
363,2019-02-02,3521.060791015625,22.0,Extreme Fear,Hold
364,2019-02-03,3464.013427734375,19.0,Extreme Fear,Hold
365,2019-02-04,3459.154052734375,27.0,Fear,Hold
366,2019-02-05,3466.357421875,21.0,Extreme Fear,Hold
367,2019-02-06,3413.767822265625,14.0,Extreme Fear,Hold
368,2019-02-07,3399.4716796875,18.0,Extreme Fear,Hold
369,2019-02-08,3666.7802734375,37.0,Fear,Hold
370,2019-02-09,3671.20361328125,42.0,Fear,Hold
371,2019-02-10,3690.188232421875,40.0,Fear,Hold
372,2019-02-11,3648.4306640625,46.0,Fear,Hold
373,2019-02-12,3653.528564453125,38.0,Fear,Hold
374,2019-02-13,3632.070556640625,48.0,Neutral,Hold
375,2019-02-14,3616.880859375,48.0,Neutral,Hold
376,2019-02-15,3620.810791015625,43.0,Fear,Hold
377,2019-02-16,3629.78759765625,43.0,Fear,Hold
378,2019-02-17,3673.836181640625,38.0,Fear,Hold
379,2019-02-18,3915.71435546875,63.0,Greed,Hold
380,2019-02-19,3947.094482421875,65.0,Greed,Hold
381,2019-02-20,3999.820556640625,59.0,Greed,Hold
382,2019-02-21,3954.1181640625,59.0,Greed,Hold
383,2019-02-22,4005.526611328125,61.0,Greed,Hold
384,2019-02-23,4142.52685546875,63.0,Greed,Hold
385,2019-02-24,3810.427490234375,69.0,Greed,Hold
386,2019-02-25,3882.6962890625,47.0,Neutral,Hold
387,2019-02-26,3854.35791015625,40.0,Fear,Hold
388,2019-02-27,3851.04736328125,39.0,Fear,Hold
389,2019-02-28,3854.785400390625,39.0,Fear,Hold
390,2019-03-01,3859.583740234375,42.0,Fear,Hold
391,2019-03-02,3864.4150390625,41.0,Fear,Hold
392,2019-03-03,3847.17578125,44.0,Fear,Hold
393,2019-03-04,3761.55712890625,36.0,Fear,Hold
394,2019-03-05,3896.375,35.0,Fear,Hold
395,2019-03-06,3903.942626953125,42.0,Fear,Hold
396,2019-03-07,3911.484375,56.0,Greed,Hold
397,2019-03-08,3901.131591796875,54.0,Neutral,Hold
398,2019-03-09,3963.313720703125,55.0,Greed,Hold
399,2019-03-10,3951.599853515625,55.0,Greed,Hold
400,2019-03-11,3905.227294921875,56.0,Greed,Hold
401,2019-03-12,3909.15625,56.0,Greed,Hold
402,2019-03-13,3906.71728515625,54.0,Neutral,Hold
403,2019-03-14,3924.369140625,55.0,Greed,Hold
404,2019-03-15,3960.9111328125,55.0,Greed,Hold
405,2019-03-16,4048.725830078125,54.0,Neutral,Hold
406,2019-03-17,4025.22900390625,58.0,Greed,Hold
407,2019-03-18,4032.50732421875,56.0,Greed,Hold
408,2019-03-19,4071.190185546875,56.0,Greed,Hold
409,2019-03-20,4087.476318359375,55.0,Greed,Hold
410,2019-03-21,4029.326904296875,62.0,Greed,Hold
411,2019-03-22,4023.96826171875,56.0,Greed,Hold
412,2019-03-23,4035.826416015625,50.0,Neutral,Hold
413,2019-03-24,4022.168212890625,44.0,Fear,Hold
414,2019-03-25,3963.070556640625,46.0,Fear,Hold
415,2019-03-26,3985.080810546875,43.0,Fear,Hold
416,2019-03-27,4087.066162109375,44.0,Fear,Hold
417,2019-03-28,4069.107177734375,49.0,Neutral,Hold
418,2019-03-29,4098.37451171875,50.0,Neutral,Hold
419,2019-03-30,4106.66015625,57.0,Greed,Hold
420,2019-03-31,4105.404296875,56.0,Greed,Hold
421,2019-04-01,4158.18310546875,62.0,Greed,Hold
422,2019-04-02,4879.8779296875,60.0,Greed,Hold
423,2019-04-03,4973.02197265625,71.0,Greed,Hold
424,2019-04-04,4922.798828125,61.0,Greed,Hold
425,2019-04-05,5036.68115234375,59.0,Greed,Hold
426,2019-04-06,5059.8173828125,65.0,Greed,Hold
427,2019-04-07,5198.89697265625,69.0,Greed,Hold
428,2019-04-08,5289.77099609375,65.0,Greed,Hold
429,2019-04-09,5204.95849609375,64.0,Greed,Hold
430,2019-04-10,5324.5517578125,62.0,Greed,Hold
431,2019-04-11,5064.48779296875,65.0,Greed,Hold
432,2019-04-12,5089.5390625,42.0,Fear,Hold
433,2019-04-13,5096.58642578125,62.0,Greed,Hold
434,2019-04-14,5167.72216796875,51.0,Neutral,Hold
435,2019-04-15,5067.1083984375,60.0,Greed,Hold
436,2019-04-16,5235.5595703125,50.0,Neutral,Hold
437,2019-04-17,5251.93798828125,61.0,Greed,Hold
438,2019-04-18,5298.3857421875,64.0,Greed,Hold
439,2019-04-19,5303.8125,61.0,Greed,Hold
440,2019-04-20,5337.88623046875,62.0,Greed,Hold
441,2019-04-21,5314.53125,62.0,Greed,Hold
442,2019-04-22,5399.365234375,61.0,Greed,Hold
443,2019-04-23,5572.3623046875,68.0,Greed,Hold
444,2019-04-24,5464.86669921875,65.0,Greed,Hold
445,2019-04-25,5210.515625,58.0,Greed,Hold
446,2019-04-26,5279.34814453125,41.0,Fear,Hold
447,2019-04-27,5268.291015625,42.0,Fear,Hold
448,2019-04-28,5285.13916015625,40.0,Fear,Hold
449,2019-04-29,5247.3525390625,42.0,Fear,Hold
450,2019-04-30,5350.7265625,42.0,Fear,Hold
451,2019-05-01,5402.697265625,51.0,Neutral,Hold
452,2019-05-02,5505.28369140625,50.0,Neutral,Hold
453,2019-05-03,5768.28955078125,63.0,Greed,Hold
454,2019-05-04,5831.16748046875,66.0,Greed,Hold
455,2019-05-05,5795.70849609375,67.0,Greed,Hold
456,2019-05-06,5746.80712890625,57.0,Greed,Hold
457,2019-05-07,5829.50146484375,69.0,Greed,Hold
458,2019-05-08,5982.45751953125,63.0,Greed,Hold
459,2019-05-09,6174.52880859375,69.0,Greed,Hold
460,2019-05-10,6378.84912109375,71.0,Greed,Hold
461,2019-05-11,7204.771484375,76.0,Extreme Greed,Hold
462,2019-05-12,6972.37158203125,75.0,Greed,Hold
463,2019-05-13,7814.9150390625,78.0,Extreme Greed,Hold
464,2019-05-14,7994.416015625,78.0,Extreme Greed,Hold
